text_stemmed_x,sentiment_score_googleNLP,sentiment_googleNLP,text_stemmed_y,sentiment_score_indoBERT,sentiment_indoBERT
bab 5 animating bab lumayan susah kalo pikir seru kalo dijalanin main keyframe ubah2 arah camera rotasiin objek konsep animatingnya lo bikin lumayan uras tiba pas demons asprak revisi ngubah keyframenya seru hasil bagus dikit konsep ku terimakasih asprak hati aneh aneh alhamdulillah report langsung ac huyu moga bab jalan lancar hambat niat kejar bintang moga wujud deh amin target november selesai desember giat tinggal bismillah cepat mgvtulation kayak rank tuh,1,1,bab 5 animating bab lumayan susah kalo pikir seru kalo dijalanin main keyframe ubah2 arah camera rotasiin objek konsep animatingnya lo bikin lumayan uras tiba pas demons asprak revisi ngubah keyframenya seru hasil bagus dikit konsep ku terimakasih asprak hati aneh aneh alhamdulillah report langsung ac huyu moga bab jalan lancar hambat niat kejar bintang moga wujud deh amin target november selesai desember giat tinggal bismillah cepat mgvtulation kayak rank tuh,0.5917119979858398,1
alhamdulillah proses rendering terdugahihihi makan 10 menit hasil duga 22 detik 1375 frame,1,1,alhamdulillah proses rendering terdugahihihi makan 10 menit hasil duga 22 detik 1375 frame,0.9886233806610109,0
rendering salah bab laptop not responding susah kalo laptop not responding demons,-1,-1,rendering salah bab laptop not responding susah kalo laptop not responding demons,0.980127453804016,-1
bengong kasih backsound mas kasih backsound dj virus uncang dunia ya alhamdulillah loh masuk bab 7 xixixixi,1,1,bengong kasih backsound mas kasih backsound dj virus uncang dunia ya alhamdulillah loh masuk bab 7 xixixixi,0.9943260550498962,-1
bab rendering jujur laptop kuat rendering konsultasi tau paksa rendering takut laptop leduk rendering lab yer pc pada,1,1,bab rendering jujur laptop kuat rendering konsultasi tau paksa rendering takut laptop leduk rendering lab yer pc pada,0.5830720663070679,-1
bab mudah teliti sesuai audio animasi butuh proses kerja sebentar,1,1,bab mudah teliti sesuai audio animasi butuh proses kerja sebentar,0.5505107641220093,-1
paham materi papar proses asistensi asprak banget arah produk tarik,1,1,paham materi papar proses asistensi asprak banget arah produk tarik,0.7652776837348938,1
rendering butuh sabar luas karena ruh spesifikasi laptop,0,-1,rendering butuh sabar luas karena ruh spesifikasi laptop,0.7370374798774719,0
bab sulit kali animating sulit gerak pilih working model ajar nya 2 ful tonton youtube tutor animating lambat demonstrasi tugas,0,-1,bab sulit kali animating sulit gerak pilih working model ajar nya 2 ful tonton youtube tutor animating lambat demonstrasi tugas,0.9961045980453492,-1
bismillah dubbing moga mudah moga bab mudah benar selesai imgv post imgvtulation heheheh,1,1,bismillah dubbing moga mudah moga bab mudah benar selesai imgv post imgvtulation heheheh,0.8796666264533997,1
rendering tahap milik tahap ter sederhana proses buat produk harap hasil render hasil bedge bintang,0,1,rendering tahap milik tahap ter sederhana proses buat produk harap hasil render hasil bedge bintang,0.9257951974868774,0
pilih judul lapis kulit ikan sisik tampil mudah contoh moga asik ajar blender,1,1,pilih judul lapis kulit ikan sisik tampil mudah contoh moga asik ajar blender,0.5995514392852783,1
bab 5 animating sulit banding bab butuh teliti telaten kerja demonstrasi asprak,0,-1,bab 5 animating sulit banding bab butuh teliti telaten kerja demonstrasi asprak,0.8539189100265503,-1
sangaat senaang kareena haabiis baab seleesaai taapi takuut dengaan revisi,0,-1,sangaat senaang kareena haabiis baab seleesaai taapi takuut dengaan revisi,0.9837242364883424,1
labeling panik sulit eh engga sulit bayanginharus butuh teliti sabar sih,0,1,labeling panik sulit eh engga sulit bayanginharus butuh teliti sabar sih,0.95422625541687,-1
alhamdulilah bab 6 rendering lumayan mudah tinggal simpan file laptop lot alhamdulilah asprak nya sulit,1,1,alhamdulilah bab 6 rendering lumayan mudah tinggal simpan file laptop lot alhamdulilah asprak nya sulit,0.9465663433074952,-1
tahap animating binunggtapi ngerjain barengbarengsamatementemen alhamdulillah nya selesai menang dikitmana revisi 3x hiks,1,1,tahap animating binunggtapi ngerjain barengbarengsamatementemen alhamdulillah nya selesai menang dikitmana revisi 3x hiks,0.9315823912620544,-1
ya lms bantu link video youtube mengrahkan sesuai bab ditujuuntuk asprak baiksemua oengerjaan sesuai cakap mahasiswa,0,1,ya lms bantu link video youtube mengrahkan sesuai bab ditujuuntuk asprak baiksemua oengerjaan sesuai cakap mahasiswa,0.8897304534912109,0
bab rendering mudah paham youtube temu rendering cepat rendering butuh,1,1,bab rendering mudah paham youtube temu rendering cepat rendering butuh,0.9512831568717957,0
bab animasi bab 6 rendering kali frustasi mudah operasi tutorin teman youtube tutor mudah paham 2 bab,1,1,bab animasi bab 6 rendering kali frustasi mudah operasi tutorin teman youtube tutor mudah paham 2 bab,0.9760850667953492,-1
animating susah animasi produk berkat temanteman rasa mudah bantu,1,1,animating susah animasi produk berkat temanteman rasa mudah bantu,0.7083585262298584,1
keren bagus suka animating sat set ngerjain nya bikin jago animasi pokok nya animating suka,1,1,keren bagus suka animating sat set ngerjain nya bikin jago animasi pokok nya animating suka,0.9971983432769777,1
keren labbeling mudah tinggal nambahin text nambahin tabung cone jenis nya selesai,1,1,keren labbeling mudah tinggal nambahin text nambahin tabung cone jenis nya selesai,0.9417608976364136,1
bab 6 rendering mudah terap dalam produk 1 kali tutorial paham tata merendering,1,1,bab 6 rendering mudah terap dalam produk 1 kali tutorial paham tata merendering,0.98174250125885,0
hujung acara ucap selamat kuat tugas semangat tau revisi awokawok,1,1,hujung acara ucap selamat kuat tugas semangat tau revisi awokawok,0.693558394908905,1
alam proses kerja imgv bab animating sungguh uras sabar paham imgv,0,1,alam proses kerja imgv bab animating sungguh uras sabar paham imgv,0.972576916217804,1
seru sih asprak sesuai harap kritik saran dukung bab asprak koreksi,1,1,seru sih asprak sesuai harap kritik saran dukung bab asprak koreksi,0.8296493887901306,1
rendering mudah alan kendala laptop kuat merendering alhasil pinjam laptop teman,0,-1,rendering mudah alan kendala laptop kuat merendering alhasil pinjam laptop teman,0.822870135307312,0
alhamdulillah mudah moga mudah yaallah mbak bunga asistensi terima kasih ya mbak,1,1,alhamdulillah mudah moga mudah yaallah mbak bunga asistensi terima kasih ya mbak,0.7138290405273438,0
kritik saran lebih mohon maaf wassalamualaikum warahmatullahi wabarokatuh,0,1,kritik saran lebih mohon maaf wassalamualaikum warahmatullahi wabarokatuh,0.961043119430542,0
bab akrab nama revisi hehe mangats deh manusya manusya kuat tunggu ya mgvtulationnya,1,1,bab akrab nama revisi hehe mangats deh manusya manusya kuat tunggu ya mgvtulationnya,0.8374027013778687,1
bab 7 kali mudah ajar materi aplikasi dubbing gabung animasi,1,1,bab 7 kali mudah ajar materi aplikasi dubbing gabung animasi,0.9757274389266968,0
rendering gampang kesel kadang objek asli akhirnua render ulang overal 8510,-1,-1,rendering gampang kesel kadang objek asli akhirnua render ulang overal 8510,0.92496657371521,-1
pusing dikit ngaruh bab dubbing 10010 gampang jam buat mwehehehehehehehe,1,1,pusing dikit ngaruh bab dubbing 10010 gampang jam buat mwehehehehehehehe,0.9936125874519348,-1
tuju buat 3d target audiennya cocok ajar terburuburu hasil produk cocok ajar aarrggh henti derita,1,1,tuju buat 3d target audiennya cocok ajar terburuburu hasil produk cocok ajar aarrggh henti derita,0.7950531840324402,1
bab 6 rendering kerja lumayan singkat alhamdulillah patah patah proses rendering,1,1,bab 6 rendering kerja lumayan singkat alhamdulillah patah patah proses rendering,0.6077600717544556,0
sulit meng convert pdf word format layout ubah kacau tata ulang,-1,-1,sulit meng convert pdf word format layout ubah kacau tata ulang,0.9862815737724304,-1
kalo kemarin ngerjainnya menang nyerahhbut part kali eazy pizzy lemon squizy jam kelar wheheh,0,1,kalo kemarin ngerjainnya menang nyerahhbut part kali eazy pizzy lemon squizy jam kelar wheheh,0.6970348954200745,1
sungguh alam mgv bab bangga bab bab telat jurus ips tau software desain,0,1,sungguh alam mgv bab bangga bab bab telat jurus ips tau software desain,0.4737240970134735,-1
bab labelling susah gampang step rumit susah tempat panah tulis lurus sejajar butuh teliti sabar hasil perfect usaha baik,0,-1,bab labelling susah gampang step rumit susah tempat panah tulis lurus sejajar butuh teliti sabar hasil perfect usaha baik,0.5309321284294128,1
bab animating sulit susah paham hafal step salah langsung bingung perhati bingung bab,-1,-1,bab animating sulit susah paham hafal step salah langsung bingung perhati bingung bab,0.995123565196991,-1
bab dubbing kesan efek suara cantum pengaruh tampil keren pakai backsound avangers demonstrasi senang,1,1,bab dubbing kesan efek suara cantum pengaruh tampil keren pakai backsound avangers demonstrasi senang,0.9884825348854064,1
alhamdullillah cepet ngerjakan rendering gampamg animating nya huhu ya allah kuat hamba hamba pengin pintar,1,1,alhamdullillah cepet ngerjakan rendering gampamg animating nya huhu ya allah kuat hamba hamba pengin pintar,0.9649319648742676,1
lewat sadar tugas duga moga senin besok asistensi mas cowok amin,0,1,lewat sadar tugas duga moga senin besok asistensi mas cowok amin,0.6934229135513306,1
mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik,1,1,mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik,0.9886704683303832,1
bab rendering mudah paham langkah langkah sabar tunggu proses renderingnya,1,1,bab rendering mudah paham langkah langkah sabar tunggu proses renderingnya,0.9744231104850768,0
bab 6 sabar rendering pol buset rendering butuh sabar buanget,-1,-1,bab 6 sabar rendering pol buset rendering butuh sabar buanget,0.8877557516098022,-1
asistensi bab rendering sulit asistensi jalan lancar asprak bantu saran masuk,0,-1,asistensi bab rendering sulit asistensi jalan lancar asprak bantu saran masuk,0.9954907298088074,0
alhamdulilah bab 7 stres bab 7 lumayan tinggal bikin audio ngedit moga semangat,1,1,alhamdulilah bab 7 stres bab 7 lumayan tinggal bikin audio ngedit moga semangat,0.9437744617462158,1
rendering luaama buanngeet sumapah 5jam tunggu eh lhakok hasil texture hilang yaudah deh render hiks,-1,-1,rendering luaama buanngeet sumapah 5jam tunggu eh lhakok hasil texture hilang yaudah deh render hiks,0.994236171245575,-1
alhamdulillah susahsusah banget paling susah audio grusak grusuk coba ngedit pakai ai yaudah deh,-1,-1,alhamdulillah susahsusah banget paling susah audio grusak grusuk coba ngedit pakai ai yaudah deh,0.9917068481445312,-1
dubbing seru kayak ajar anak ya anak sd sih mantab overal 810 hehehe,1,1,dubbing seru kayak ajar anak ya anak sd sih mantab overal 810 hehehe,0.99334454536438,1
kerja animating langkah ulang konsisten dilakukananimating laptop berat alami bug not responding terus anvalidasi mudah revisi salah top,-1,-1,kerja animating langkah ulang konsisten dilakukananimating laptop berat alami bug not responding terus anvalidasi mudah revisi salah top,0.572689950466156,-1
bismillah cepat selesai giat laku heheh terimakasih moga lancar,1,1,bismillah cepat selesai giat laku heheh terimakasih moga lancar,0.9693576693534852,1
keren rendering kuat laptop tahan hidup tinggal nyawa sedikittapi tendering hikmah keapada laptop kuat jalan render,1,1,keren rendering kuat laptop tahan hidup tinggal nyawa sedikittapi tendering hikmah keapada laptop kuat jalan render,0.9739554524421692,1
proses asistensi lumayan singkat bab alhamdulilah bab moga bab mudah amin,1,1,proses asistensi lumayan singkat bab alhamdulilah bab moga bab mudah amin,0.9892168045043944,1
hujung bab moga minim revisi hua semangat juang buku kuning semangat mgvtulation,1,1,hujung bab moga minim revisi hua semangat juang buku kuning semangat mgvtulation,0.6932497024536133,1
bab rendering sulit deg degan tunggu rendering pikir laptop kuat ya,-1,-1,bab rendering sulit deg degan tunggu rendering pikir laptop kuat ya,0.9904656410217284,-1
bab 7 dubbing sulit implementasi dalam produk butuh teliti sabar kuasa materi labelling,-1,-1,bab 7 dubbing sulit implementasi dalam produk butuh teliti sabar kuasa materi labelling,0.7331206798553467,-1
bab 7 dubbing mudah ekstrak audio ekstrak dalam animasi apk edit capcut,0,1,bab 7 dubbing mudah ekstrak audio ekstrak dalam animasi apk edit capcut,0.9854603409767152,0
alhamdulillah ajar materi bab rendering moga asistensi bab 6 render jalan lancar amin,1,1,alhamdulillah ajar materi bab rendering moga asistensi bab 6 render jalan lancar amin,0.9747104644775392,1
alhamdulillah selesai demonstrasi kerja report moga revisi revisi revisi nya sesuai tentu konsistensi bab,1,1,alhamdulillah selesai demonstrasi kerja report moga revisi revisi revisi nya sesuai tentu konsistensi bab,0.9486892223358154,1
alam bab rendering kesal laptop kuat kali crash keti nengconvert produk harus merendernya pc,-1,-1,alam bab rendering kesal laptop kuat kali crash keti nengconvert produk harus merendernya pc,0.9946150183677672,-1
alhamdulillah proses asistensi jalan lancar moga projek kerja nilai plus lebih deadline kuis laman lms mnrt lumayan berat cakup materi nya moga depan ringan sekian terimakasih,1,1,alhamdulillah proses asistensi jalan lancar moga projek kerja nilai plus lebih deadline kuis laman lms mnrt lumayan berat cakup materi nya moga depan ringan sekian terimakasih,0.954744517803192,1
proses kerja mudah aplikasi handphone wakttu asisten jalan lancar asprak nya ramah,1,1,proses kerja mudah aplikasi handphone wakttu asisten jalan lancar asprak nya ramah,0.9841927886009216,1
alhamdulillah bab 8 jalan penuh dengah keluh kesah bab 1 bab dukung teman anak tep ngerjain bareng alhamdulillah bab,1,1,alhamdulillah bab 8 jalan penuh dengah keluh kesah bab 1 bab dukung teman anak tep ngerjain bareng alhamdulillah bab,0.9473792910575868,1
alhamdulillah bab 8 lewat deadline satu moga bab 8 lancar khusnul khotimah amin,1,1,alhamdulillah bab 8 lewat deadline satu moga bab 8 lancar khusnul khotimah amin,0.9263008236885072,1
bab dubbing aplikasi capcut terinstal hp mudah dubbing biasa capcut,1,1,bab dubbing aplikasi capcut terinstal hp mudah dubbing biasa capcut,0.9836921691894532,0
bab lumayan sulit banding babbab proses kerja senang alhamdulillah kakak asprak sabar,1,1,bab lumayan sulit banding babbab proses kerja senang alhamdulillah kakak asprak sabar,0.9301300048828124,1
bab rendering tau proses rendering produk 3 dimensi salah aktivitas senang,1,1,bab rendering tau proses rendering produk 3 dimensi salah aktivitas senang,0.6408401131629944,-1
wow ekspek asprak mas mas mudah ya mas suryo bintang puluh satset anti ribet koreksi terima kasih semangat ngerjakno tugas,1,1,wow ekspek asprak mas mas mudah ya mas suryo bintang puluh satset anti ribet koreksi terima kasih semangat ngerjakno tugas,0.7978826761245728,1
bab moga lancar amin selang mgvtulation ya allah moga lancarkaan,1,1,bab moga lancar amin selang mgvtulation ya allah moga lancarkaan,0.945159077644348,1
alhamdulillah hujung moga lancar lancar uhuy bismillah revisi,1,1,alhamdulillah hujung moga lancar lancar uhuy bismillah revisi,0.92664235830307,1
dubbinv senang suka edit video asprak enak ajak asistensi mana,1,1,dubbinv senang suka edit video asprak enak ajak asistensi mana,0.9885172843933104,1
guna lms efektif darioada prclms mudah oengerjaanjuga lacak progres nilai kitabanyak baik xontohnya bug quiz ya approved,1,1,guna lms efektif darioada prclms mudah oengerjaanjuga lacak progres nilai kitabanyak baik xontohnya bug quiz ya approved,0.7175931930541992,0
alhamdulillah sangka bab 7 percaya pakai aplikasi blender moga desember mgvtulations amin,1,1,alhamdulillah sangka bab 7 percaya pakai aplikasi blender moga desember mgvtulations amin,0.975951075553894,1
hujung bab 3d terimakasih teman ku asprak kaka tingkat bantu selesai project lega senang kerja susah payah begadang menang malam eheheh doa besar ipk smstr 1 38 aamiin yaallah moga kuat selesai project spd blkg nama dngn lulus cumlaude amin allahumma amin moga plg ihihihi,1,1,hujung bab 3d terimakasih teman ku asprak kaka tingkat bantu selesai project lega senang kerja susah payah begadang menang malam eheheh doa besar ipk smstr 1 38 aamiin yaallah moga kuat selesai project spd blkg nama dngn lulus cumlaude amin allahumma amin moga plg ihihihi,0.8749041557312012,1
moga plus peh ayo semangat 2 langkah semangat oke oke oke oke oke oke oke oke oke oke oke oke oke oke,1,1,moga plus peh ayo semangat 2 langkah semangat oke oke oke oke oke oke oke oke oke oke oke oke oke oke,0.8501622676849365,0
bab dubbing milik tari sendiri isi suara butuh ketenenangan suara hasil jernih,0,-1,bab dubbing milik tari sendiri isi suara butuh ketenenangan suara hasil jernih,0.5309112668037415,1
moga bab lap mudah indah huhuhuhuhu takut banget loh yaallah minggu tanggal sepulu des,0,1,moga bab lap mudah indah huhuhuhuhu takut banget loh yaallah minggu tanggal sepulu des,0.9935979843139648,-1
wow moga bab lap indak mepet selesai moga lapor sesuai idam cowok amin puluh orang,1,1,wow moga bab lap indak mepet selesai moga lapor sesuai idam cowok amin puluh orang,0.4870015680789947,-1
bismillah moga lancar kendala apa moga revisi cepat ac mgvtulation amin,1,1,bismillah moga lancar kendala apa moga revisi cepat ac mgvtulation amin,0.6573283672332764,1
alam bab dubbing susah susah gampang atur tepat dubbing gera animasi,-1,-1,alam bab dubbing susah susah gampang atur tepat dubbing gera animasi,0.9330319166183472,-1
sangaat leega dengaan sampaai baab 8 lampaau i dengaan baaik daan sempurrna,0,1,sangaat leega dengaan sampaai baab 8 lampaau i dengaan baaik daan sempurrna,0.9503995180130004,1
bab produk lumayan mudah tinggal merender image harap selesai produk,1,1,bab produk lumayan mudah tinggal merender image harap selesai produk,0.7220110893249512,0
bab rendering butuh sabar ekstra makan untung tunggu scrol reels instagram tiktok btw alhamdulillah asprak,1,1,bab rendering butuh sabar ekstra makan untung tunggu scrol reels instagram tiktok btw alhamdulillah asprak,0.8897267580032349,1
ramah banget asprak moga lancar deh doa mgvtulation cepat ya rekan,1,1,ramah banget asprak moga lancar deh doa mgvtulation cepat ya rekan,0.9775838851928712,1
proses kerja makan bingung sebab asing software usaha selesai tugas bab,-1,-1,proses kerja makan bingung sebab asing software usaha selesai tugas bab,0.784007728099823,-1
bab 7 alhamdulillah ngerjain bab 7 lancar hehe plus e asprak seng super duper,1,1,bab 7 alhamdulillah ngerjain bab 7 lancar hehe plus e asprak seng super duper,0.9883329272270204,1
bab bab 8 product hasil kerja moga mudah lancar asistensi verifikasi validasi selesai amin,1,1,bab bab 8 product hasil kerja moga mudah lancar asistensi verifikasi validasi selesai amin,0.704204797744751,1
seri war list grup kalo mas cowok sih bacok baco hehehehehehehehehehehehe,1,1,seri war list grup kalo mas cowok sih bacok baco hehehehehehehehehehehehe,0.9900283217430116,-1
ajar 3d semester seru tantang basic desain ajar ajar,1,1,ajar 3d semester seru tantang basic desain ajar ajar,0.7388105988502502,1
editing video dubbing apliksi gampang alhamdulillah tinggal 1 bab revisi syukur,1,1,editing video dubbing apliksi gampang alhamdulillah tinggal 1 bab revisi syukur,0.840734601020813,1
blender kesan hidup jadi kenal orang bantu senang ajar blender,1,1,blender kesan hidup jadi kenal orang bantu senang ajar blender,0.7472145557403564,1
bab war latih tangan etik cepat moga cepat selesai imgv tulation,0,1,bab war latih tangan etik cepat moga cepat selesai imgv tulation,0.4572615325450897,1
bab 7 kali mudah operasi sesuai dubbing produk 3d butuh teliti pas animating edit bab 7 kali bikin adrenalin tingkat war validasi produk terimakasih,1,1,bab 7 kali mudah operasi sesuai dubbing produk 3d butuh teliti pas animating edit bab 7 kali bikin adrenalin tingkat war validasi produk terimakasih,0.5129668712615967,0
bab edit susah mudah tisak pakai aplikasi blender memamkai aplikasi edit familier,-1,-1,bab edit susah mudah tisak pakai aplikasi blender memamkai aplikasi edit familier,0.939702033996582,-1
ajar titik imgv selamat juang nangis2 hasil happy imgvtulation,1,1,ajar titik imgv selamat juang nangis2 hasil happy imgvtulation,0.5143671035766602,1
alam bab bab bab mudah masuk rekam suara hasil render dalam kerja nya butuh,1,1,alam bab bab bab mudah masuk rekam suara hasil render dalam kerja nya butuh,0.5814996957778931,0
materi proyek 3d selesai asistensi praktikum temu bab 8 takut validasi asisten praktikum temanteman halhal revisi bab 8,0,-1,materi proyek 3d selesai asistensi praktikum temu bab 8 takut validasi asisten praktikum temanteman halhal revisi bab 8,0.9958497285842896,0
dubbing mudah labelling butuh kerja 1 kemarin kota 2 acara keluarga papa ikhlas sabar tabah dl,1,1,dubbing mudah labelling butuh kerja 1 kemarin kota 2 acara keluarga papa ikhlas sabar tabah dl,0.9197025895118712,1
capek tau nyusun buku kuning teman teman suka ajar mentang mentang kelar bantu teman,1,1,capek tau nyusun buku kuning teman teman suka ajar mentang mentang kelar bantu teman,0.987206757068634,-1
bab rendering lumayan berat proses siksa laptop laptop panas proses lumayan suka tunggu asprak alhamdulillah asprak pol,0,1,bab rendering lumayan berat proses siksa laptop laptop panas proses lumayan suka tunggu asprak alhamdulillah asprak pol,0.7103263735771179,1
bab dubbing mudah suara jelek rekam ulang kali asistensi nya lancar asprak fast respon,1,1,bab dubbing mudah suara jelek rekam ulang kali asistensi nya lancar asprak fast respon,0.7646916508674622,-1
nih first time coba mas reng takut banget sumpa mas buaik kesan kayak next time deh coba,0,1,nih first time coba mas reng takut banget sumpa mas buaik kesan kayak next time deh coba,0.9553170204162598,-1
alam modelling tidur bingung menngunakan blender seru tantang kenal orang,0,1,alam modelling tidur bingung menngunakan blender seru tantang kenal orang,0.9745419025421144,-1
bab dubbing alhamdulillah atas mudah cepat terimakasih asprak banget asistensi cepat,1,1,bab dubbing alhamdulillah atas mudah cepat terimakasih asprak banget asistensi cepat,0.9840827584266664,1
syukur bab materi imgv juang juang bayar buku kuning bangga,1,1,syukur bab materi imgv juang juang bayar buku kuning bangga,0.964955508708954,1
bab rendering susah bab tinggal merender produk tunggu hasil butuh sabar terimakasih,0,1,bab rendering susah bab tinggal merender produk tunggu hasil butuh sabar terimakasih,0.5452817678451538,0
bab pennyelesaian buku kuning anak kos habis keluar uang lumayan buka grup ecek wwar slot asistensi,0,-1,bab pennyelesaian buku kuning anak kos habis keluar uang lumayan buka grup ecek wwar slot asistensi,0.9733510613441468,0
alhamdulillah yaallah bab 7 plong moga dopermudah depan imgv 3d oke,1,1,alhamdulillah yaallah bab 7 plong moga dopermudah depan imgv 3d oke,0.9436269998550416,1
lumayan asah sabar ya ges sabar hadap rendernya animasi rendernya lot,0,1,lumayan asah sabar ya ges sabar hadap rendernya animasi rendernya lot,0.829552173614502,1
finally selesai tinggal tunggu besok ac cowok moga ac terima kasih kakak kakak asprak sabar luang asistensi,1,1,finally selesai tinggal tunggu besok ac cowok moga ac terima kasih kakak kakak asprak sabar luang asistensi,0.9303185343742372,0
alhamdullillah bab moga teman teman kakak kakak emmbantu imgv manfaat amin,1,1,alhamdullillah bab moga teman teman kakak kakak emmbantu imgv manfaat amin,0.9001944661140442,1
bab rendering mudah butuh 22 jam selesai rendering 1500 frame kakak asprak banget memberitahu salah,0,1,bab rendering mudah butuh 22 jam selesai rendering 1500 frame kakak asprak banget memberitahu salah,0.7129189372062683,0
sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar hadap revisi,-1,-1,sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar hadap revisi,0.74547278881073,1
pujituhan ac moga next bab lancar mgv tulesyen terima kasih tyb,1,1,pujituhan ac moga next bab lancar mgv tulesyen terima kasih tyb,0.9128944277763368,1
alhamdulillah pon bab 8 nik moga revisi ok ok ok ok ok ok ook ok ok ok,1,1,alhamdulillah pon bab 8 nik moga revisi ok ok ok ok ok ok ook ok ok ok,0.6978612542152405,0
alhamdulillah one step closer terimakasih ya kakak kakak teman teman ngerjain bareng tidur masjid semangat2,1,1,alhamdulillah one step closer terimakasih ya kakak kakak teman teman ngerjain bareng tidur masjid semangat2,0.7712085247039795,1
alhamdulillah hujung juang korban moga lancar urus asistensi moga mgvtulations amin,1,1,alhamdulillah hujung juang korban moga lancar urus asistensi moga mgvtulations amin,0.8212694525718689,1
bismillah asistensi bab 8 moga lancar revisi moga mas cowok mood baik mgvtulation im coming,1,1,bismillah asistensi bab 8 moga lancar revisi moga mas cowok mood baik mgvtulation im coming,0.9626685380935668,1
alami kendala proses render makan tunggu hasil proses kerja,-1,-1,alami kendala proses render makan tunggu hasil proses kerja,0.9924259185791016,0
yoosemangat buku kuning hir ayem por yuk epriting ku juang untuk buku kuning keramat,1,1,yoosemangat buku kuning hir ayem por yuk epriting ku juang untuk buku kuning keramat,0.6230476498603821,1
proses mudah susah down dikit asprak senyum judes sabar mbak maaf lola bantu teman,1,1,proses mudah susah down dikit asprak senyum judes sabar mbak maaf lola bantu teman,0.9869232773780824,-1
terimakasih tugas nikmat ruwet dalam - war kenang banget,1,1,terimakasih tugas nikmat ruwet dalam - war kenang banget,0.9868230819702148,1
alhamdulillah mgvtulation yeay terimakasih bantu garis finish hehehe,1,1,alhamdulillah mgvtulation yeay terimakasih bantu garis finish hehehe,0.936341404914856,1
alhamdulilah hujung jalan selesai imgv terima kasih ajar sabar tekun moga nilai bagus plus amin mari tutup alhamdulilah jumpa jalan tugas lecturer,1,1,alhamdulilah hujung jalan selesai imgv terima kasih ajar sabar tekun moga nilai bagus plus amin mari tutup alhamdulilah jumpa jalan tugas lecturer,0.862592339515686,1
oke alam kerja asistensi bab 7 alhamdulillah jalan lancar bismillah goes mgvtulation,1,1,oke alam kerja asistensi bab 7 alhamdulillah jalan lancar bismillah goes mgvtulation,0.5807856917381287,0
bismillah selesai asitensi cowok revisi nya kir moga langkah bikin bangga aamiin,1,1,bismillah selesai asitensi cowok revisi nya kir moga langkah bikin bangga aamiin,0.9780253767967224,1
imgv banget ajar nya erti poster sampul buku objek 3d erti poster sampul objek 3d terimakasih imgv luv,1,1,imgv banget ajar nya erti poster sampul buku objek 3d erti poster sampul objek 3d terimakasih imgv luv,0.9740212559700012,1
kain ucap teimakasih mohon maaf sumpa iki tugas tereffort sakumur umur terjang hujan gerimis beldekan barang hahahaha,0,1,kain ucap teimakasih mohon maaf sumpa iki tugas tereffort sakumur umur terjang hujan gerimis beldekan barang hahahaha,0.960889220237732,-1
gwvevsvvdhbfbdvdvdvevegwvevyn5nthbevevvsvscscscscscscv wcececsccscscsvevevesvsvevbesgfwfh3gwgwgwgafqfwfqf,0,1,gwvevsvvdhbfbdvdvdvevegwvevyn5nthbevevvsvscscscscscscv wcececsccscscsvevevesvsvevbesgfwfh3gwgwgwgafqfwfqf,0.8124074339866638,0
bab dubbing susah karen edit capcut lumayan mudah menggunakana hp,1,1,bab dubbing susah karen edit capcut lumayan mudah menggunakana hp,0.6157179474830627,1
mas nya enak mudah urus adek tingkat wes pokok mudah dirosting,1,1,mas nya enak mudah urus adek tingkat wes pokok mudah dirosting,0.9929087162017822,1
bab produk satu hasil produk tau hasil produk bagus usaha maksimal,1,1,bab produk satu hasil produk tau hasil produk bagus usaha maksimal,0.973983347415924,1
terimakasih tugas mgv lumayan bikin up and down benar uji mental fisik projectnya jujur bikin menang banget pas ngerjain bab 1 bab animating fan pasti pas nyusun porto trims,1,1,terimakasih tugas mgv lumayan bikin up and down benar uji mental fisik projectnya jujur bikin menang banget pas ngerjain bab 1 bab animating fan pasti pas nyusun porto trims,0.9916270971298218,1
kelaar big thanks asprak cowok asprak bantu sabar hadap love lu al,1,1,kelaar big thanks asprak cowok asprak bantu sabar hadap love lu al,0.9567126631736756,1
finally huhuhu selesai senang banget moga nilai bagus moga semester depan lancaar,1,1,finally huhuhu selesai senang banget moga nilai bagus moga semester depan lancaar,0.9879034161567688,1
imgv ter the best selesai alhamdulillah alhamdulillah alhamdulillah alhamdulillah alhamdulillah,1,1,imgv ter the best selesai alhamdulillah alhamdulillah alhamdulillah alhamdulillah alhamdulillah,0.9885693192481996,1
